ShipmentID,ProductID,WarehouseID,Carrier,ShipDate,RequestedDate,DeliveredDate,Qty,Revenue,FreightCost,OnTimeFlag,TransitDays
80290,108,3,GroundCo,2024-03-02,2024-03-08,2024-03-05,40,216.0,5.79,1,3
80291,102,3,RegionalX,2024-03-03,2024-03-06,2024-03-07,40,64.0,3.22,0,4
80292,111,2,GroundCo,2024-03-03,2024-03-09,2024-03-07,20,190.0,7.85,1,4
80293,114,2,RegionalX,2024-03-03,2024-03-07,2024-03-07,75,345.0,10.65,1,4
80294,112,3,RegionalX,2024-03-03,2024-03-06,2024-03-07,40,630.0,34.35,0,4
80295,106,4,RegionalX,2024-03-03,2024-03-07,2024-03-07,40,396.0,17.57,1,4
80296,106,1,RegionalX,2024-03-03,2024-03-06,2024-03-06,20,198.0,9.06,1,3
80297,101,4,GroundCo,2024-03-04,2024-03-10,2024-03-09,10,12.0,0.37,1,5
80298,112,4,AirFast,2024-03-04,2024-03-05,2024-03-05,20,315.0,19.56,1,1
80299,111,1,GroundCo,2024-03-04,2024-03-08,2024-03-09,40,380.0,15.72,0,5
80300,114,3,GroundCo,2024-03-04,2024-03-08,2024-03-09,40,184.0,6.78,0,5
80301,109,2,AirFast,2024-03-04,2024-03-07,2024-03-05,100,1200.0,105.15,1,1
80302,102,1,AirFast,2024-03-05,2024-03-07,2024-03-07,40,64.0,3.85,1,2
80303,103,1,AirFast,2024-03-05,2024-03-06,2024-03-07,40,30.0,1.71,0,2
80304,102,1,RegionalX,2024-03-05,2024-03-09,2024-03-09,25,40.0,2.02,1,4
80305,114,1,GroundCo,2024-03-06,2024-03-11,2024-03-11,40,184.0,4.76,1,5
80306,111,1,GroundCo,2024-03-06,2024-03-12,2024-03-09,25,237.5,6.25,1,3
80307,112,1,RegionalX,2024-03-06,2024-03-09,2024-03-08,100,1575.0,78.31,1,2
80308,105,3,GroundCo,2024-03-06,2024-03-12,2024-03-09,75,487.5,13.68,1,3
80309,101,2,GroundCo,2024-03-07,2024-03-13,2024-03-16,40,48.0,1.53,0,9
80310,115,2,GroundCo,2024-03-07,2024-03-13,2024-03-11,25,174.75,7.39,1,4
80311,109,2,GroundCo,2024-03-07,2024-03-13,2024-03-11,50,600.0,21.87,1,4
80312,111,2,RegionalX,2024-03-08,2024-03-11,2024-03-12,25,237.5,11.1,0,4
80313,108,3,RegionalX,2024-03-08,2024-03-12,2024-03-11,50,270.0,10.85,1,3
80314,102,4,RegionalX,2024-03-08,2024-03-12,2024-03-10,10,16.0,0.77,1,2
80315,112,2,GroundCo,2024-03-08,2024-03-12,2024-03-12,20,315.0,13.48,1,4
80316,104,4,GroundCo,2024-03-09,2024-03-14,2024-03-13,10,4.5,0.08,1,4
80317,102,2,GroundCo,2024-03-09,2024-03-15,2024-03-13,20,32.0,0.9,1,4
80318,101,2,GroundCo,2024-03-09,2024-03-13,2024-03-14,20,24.0,0.71,0,5
80319,114,2,GroundCo,2024-03-09,2024-03-13,2024-03-12,10,46.0,1.13,1,3
80320,111,2,GroundCo,2024-03-09,2024-03-13,2024-03-12,100,950.0,29.53,1,3
80321,104,3,RegionalX,2024-03-09,2024-03-12,2024-03-17,75,33.75,1.16,0,8
80322,102,2,RegionalX,2024-03-10,2024-03-13,2024-03-13,20,32.0,1.58,1,3
80323,106,4,AirFast,2024-03-10,2024-03-11,2024-03-12,20,198.0,12.77,0,2
80324,109,3,RegionalX,2024-03-10,2024-03-13,2024-03-13,25,300.0,17.39,1,3
80325,104,1,RegionalX,2024-03-11,2024-03-16,2024-03-13,100,45.0,1.32,1,2
80326,113,3,GroundCo,2024-03-11,2024-03-15,2024-03-15,40,118.0,3.61,1,4
80327,108,4,GroundCo,2024-03-11,2024-03-16,2024-03-16,50,270.0,10.12,1,5
80328,104,2,AirFast,2024-03-11,2024-03-12,2024-03-12,40,18.0,0.85,1,1
80329,107,2,AirFast,2024-03-11,2024-03-13,2024-03-12,25,95.0,7.41,1,1
80330,105,4,GroundCo,2024-03-11,2024-03-17,2024-03-16,20,130.0,4.66,1,5
80331,108,4,GroundCo,2024-03-12,2024-03-17,2024-03-16,25,135.0,3.66,1,4
80332,108,2,GroundCo,2024-03-12,2024-03-17,2024-03-20,10,54.0,2.2,0,8
80333,109,1,RegionalX,2024-03-12,2024-03-15,2024-03-15,20,240.0,9.22,1,3
80334,104,3,GroundCo,2024-03-12,2024-03-17,2024-03-17,25,11.25,0.31,1,5
80335,104,2,AirFast,2024-03-12,2024-03-15,2024-03-13,100,45.0,1.69,1,1
80336,105,3,RegionalX,2024-03-12,2024-03-16,2024-03-21,100,650.0,30.95,0,9
80337,108,2,RegionalX,2024-03-13,2024-03-16,2024-03-15,20,108.0,4.67,1,2
80338,109,4,RegionalX,2024-03-13,2024-03-17,2024-03-16,40,480.0,27.52,1,3
80339,107,4,GroundCo,2024-03-13,2024-03-19,2024-03-16,40,152.0,5.23,1,3
80340,105,1,GroundCo,2024-03-14,2024-03-19,2024-03-18,75,487.5,15.95,1,4
80341,113,4,RegionalX,2024-03-14,2024-03-19,2024-03-18,75,221.25,6.47,1,4
80342,113,1,AirFast,2024-03-14,2024-03-16,2024-03-16,20,59.0,4.49,1,2
80343,110,4,AirFast,2024-03-14,2024-03-16,2024-03-15,20,165.0,10.33,1,1
80344,106,4,RegionalX,2024-03-15,2024-03-18,2024-03-19,25,247.5,11.44,0,4
80345,101,4,GroundCo,2024-03-15,2024-03-19,2024-03-23,20,24.0,0.75,0,8
80346,104,3,RegionalX,2024-03-15,2024-03-19,2024-03-19,10,4.5,0.1,1,4
80347,114,4,GroundCo,2024-03-16,2024-03-20,2024-03-20,10,46.0,1.64,1,4
80348,107,2,GroundCo,2024-03-16,2024-03-21,2024-03-21,20,76.0,2.72,1,5
80349,103,3,RegionalX,2024-03-16,2024-03-21,2024-03-19,50,37.5,1.13,1,3
80350,103,4,GroundCo,2024-03-16,2024-03-22,2024-03-21,40,30.0,0.77,1,5
80351,110,4,GroundCo,2024-03-16,2024-03-20,2024-03-20,50,412.5,15.44,1,4
80352,106,3,GroundCo,2024-03-17,2024-03-21,2024-03-20,100,990.0,42.5,1,3
80353,112,4,GroundCo,2024-03-17,2024-03-21,2024-03-20,75,1181.25,41.86,1,3
80354,101,2,RegionalX,2024-03-17,2024-03-21,2024-03-21,20,24.0,0.95,1,4
80355,115,1,RegionalX,2024-03-17,2024-03-20,2024-03-20,75,524.25,27.95,1,3
80356,109,1,AirFast,2024-03-17,2024-03-18,2024-03-18,10,120.0,9.5,1,1
80357,103,3,GroundCo,2024-03-17,2024-03-22,2024-03-22,10,7.5,0.23,1,5
80358,107,3,RegionalX,2024-03-18,2024-03-21,2024-03-20,100,380.0,13.88,1,2
80359,112,2,GroundCo,2024-03-18,2024-03-23,2024-03-21,75,1181.25,35.33,1,3
80360,111,2,RegionalX,2024-03-18,2024-03-21,2024-03-21,40,380.0,18.92,1,3
80361,103,1,RegionalX,2024-03-18,2024-03-22,2024-03-22,20,15.0,0.5,1,4
80362,102,1,RegionalX,2024-03-18,2024-03-22,2024-03-20,20,32.0,1.59,1,2
80363,115,2,GroundCo,2024-03-18,2024-03-24,2024-03-23,10,69.9,2.6,1,5
80364,107,3,GroundCo,2024-03-19,2024-03-23,2024-03-23,50,190.0,7.1,1,4
80365,115,2,GroundCo,2024-03-19,2024-03-23,2024-03-23,20,139.8,3.74,1,4
80366,101,3,RegionalX,2024-03-19,2024-03-24,2024-03-21,75,90.0,4.49,1,2
80367,112,2,GroundCo,2024-03-20,2024-03-24,2024-03-24,50,787.5,30.27,1,4
80368,104,2,AirFast,2024-03-20,2024-03-22,2024-03-21,40,18.0,0.72,1,1
80369,106,2,GroundCo,2024-03-20,2024-03-25,2024-03-23,75,742.5,26.25,1,3
80370,102,3,RegionalX,2024-03-20,2024-03-23,2024-03-22,25,40.0,1.73,1,2
80371,102,2,GroundCo,2024-03-21,2024-03-27,2024-03-26,10,16.0,0.63,1,5
80372,111,2,GroundCo,2024-03-21,2024-03-27,2024-03-26,75,712.5,24.2,1,5
80373,106,1,RegionalX,2024-03-21,2024-03-25,2024-03-25,50,495.0,24.88,1,4
80374,109,1,GroundCo,2024-03-21,2024-03-25,2024-03-26,50,600.0,22.82,0,5
80375,104,1,GroundCo,2024-03-21,2024-03-26,2024-03-24,25,11.25,0.25,1,3
80376,111,1,GroundCo,2024-03-21,2024-03-27,2024-03-31,75,712.5,27.19,0,10
80377,103,3,GroundCo,2024-03-22,2024-03-26,2024-03-26,100,75.0,2.25,1,4
80378,105,1,GroundCo,2024-03-22,2024-03-27,2024-03-25,75,487.5,16.85,1,3
80379,115,2,RegionalX,2024-03-22,2024-03-27,2024-03-25,75,524.25,22.87,1,3
80380,103,4,RegionalX,2024-03-22,2024-03-26,2024-03-24,10,7.5,0.21,1,2
80381,103,2,GroundCo,2024-03-22,2024-03-28,2024-03-25,20,15.0,0.37,1,3
80382,107,4,GroundCo,2024-03-23,2024-03-27,2024-03-26,75,285.0,9.93,1,3
80383,105,3,RegionalX,2024-03-23,2024-03-26,2024-03-26,75,487.5,16.54,1,3
80384,106,4,GroundCo,2024-03-23,2024-03-28,2024-03-28,40,396.0,15.88,1,5
80385,114,4,GroundCo,2024-03-24,2024-03-29,2024-03-28,40,184.0,6.15,1,4
80386,103,2,GroundCo,2024-03-24,2024-03-29,2024-03-28,40,30.0,0.86,1,4
80387,108,1,GroundCo,2024-03-24,2024-03-29,2024-03-27,75,405.0,10.83,1,3
80388,114,3,GroundCo,2024-03-24,2024-03-29,2024-04-01,40,184.0,5.56,0,8
80389,111,1,GroundCo,2024-03-25,2024-03-29,2024-03-30,10,95.0,2.73,0,5
80390,113,4,AirFast,2024-03-25,2024-03-28,2024-03-27,100,295.0,18.64,1,2
80391,112,3,RegionalX,2024-03-25,2024-03-29,2024-03-29,75,1181.25,48.48,1,4
80392,108,1,AirFast,2024-03-25,2024-03-28,2024-03-26,25,135.0,10.86,1,1
80393,111,2,GroundCo,2024-03-25,2024-03-31,2024-03-28,40,380.0,13.65,1,3
80394,101,1,RegionalX,2024-03-26,2024-03-31,2024-03-29,75,90.0,4.32,1,3
80395,115,1,GroundCo,2024-03-26,2024-03-31,2024-03-30,20,139.8,4.26,1,4
80396,105,4,RegionalX,2024-03-26,2024-03-30,2024-03-30,75,487.5,24.31,1,4
80397,102,3,RegionalX,2024-03-26,2024-03-31,2024-03-30,25,40.0,1.72,1,4
80398,101,2,RegionalX,2024-03-27,2024-03-30,2024-03-31,10,12.0,0.5,0,4
80399,107,3,RegionalX,2024-03-27,2024-03-30,2024-03-31,20,76.0,2.6,0,4
80400,108,2,GroundCo,2024-03-27,2024-04-01,2024-03-30,10,54.0,1.61,1,3
80401,101,2,RegionalX,2024-03-27,2024-03-31,2024-04-04,20,24.0,1.02,0,8
80402,115,1,RegionalX,2024-03-27,2024-03-30,2024-03-30,20,139.8,4.96,1,3
80403,106,1,RegionalX,2024-03-28,2024-04-01,2024-03-30,40,396.0,13.68,1,2
80404,105,1,RegionalX,2024-03-28,2024-03-31,2024-04-01,100,650.0,31.39,0,4
80405,107,3,AirFast,2024-03-28,2024-03-30,2024-03-29,40,152.0,9.93,1,1
80406,106,2,AirFast,2024-03-29,2024-03-31,2024-03-30,75,742.5,68.95,1,1
80407,114,3,RegionalX,2024-03-29,2024-04-02,2024-04-01,10,46.0,2.03,1,3
80408,115,2,GroundCo,2024-03-29,2024-04-04,2024-04-03,10,69.9,2.7,1,5
80409,104,3,GroundCo,2024-03-29,2024-04-04,2024-04-03,75,33.75,0.75,1,5
80410,104,1,AirFast,2024-03-29,2024-03-31,2024-03-30,100,45.0,2.6,1,1
80411,111,4,GroundCo,2024-03-30,2024-04-04,2024-04-02,40,380.0,12.08,1,3
80412,115,4,AirFast,2024-03-30,2024-04-02,2024-04-01,100,699.0,47.93,1,2
80413,110,2,RegionalX,2024-03-30,2024-04-04,2024-04-03,100,825.0,36.17,1,4
80414,103,4,RegionalX,2024-03-30,2024-04-04,2024-04-08,25,18.75,0.55,0,9
80415,108,1,GroundCo,2024-03-30,2024-04-03,2024-04-02,50,270.0,10.59,1,3
80416,102,4,AirFast,2024-03-31,2024-04-01,2024-04-01,10,16.0,1.45,1,1
80417,113,3,GroundCo,2024-03-31,2024-04-06,2024-04-05,25,73.75,1.83,1,5
80418,103,4,GroundCo,2024-03-31,2024-04-05,2024-04-05,75,56.25,1.77,1,5
80419,111,3,GroundCo,2024-04-01,2024-04-07,2024-04-05,75,712.5,26.2,1,4
80420,113,4,RegionalX,2024-04-01,2024-04-05,2024-04-03,20,59.0,1.82,1,2
80421,106,2,RegionalX,2024-04-01,2024-04-06,2024-04-04,10,99.0,5.43,1,3
80422,105,1,RegionalX,2024-04-02,2024-04-06,2024-04-09,20,130.0,6.22,0,7
80423,113,2,GroundCo,2024-04-02,2024-04-08,2024-04-06,50,147.5,3.42,1,4
80424,114,4,GroundCo,2024-04-02,2024-04-07,2024-04-06,100,460.0,15.96,1,4
80425,110,3,GroundCo,2024-04-03,2024-04-09,2024-04-07,75,618.75,19.69,1,4
80426,112,1,GroundCo,2024-04-03,2024-04-09,2024-04-08,100,1575.0,68.0,1,5
80427,108,3,RegionalX,2024-04-03,2024-04-06,2024-04-09,40,216.0,7.89,0,6
80428,112,2,RegionalX,2024-04-03,2024-04-06,2024-04-05,100,1575.0,88.31,1,2
80429,114,4,RegionalX,2024-04-04,2024-04-09,2024-04-06,25,115.0,5.67,1,2
80430,109,4,GroundCo,2024-04-04,2024-04-09,2024-04-13,75,900.0,33.6,0,9
80431,109,3,GroundCo,2024-04-04,2024-04-10,2024-04-08,20,240.0,7.64,1,4
80432,106,1,RegionalX,2024-04-04,2024-04-08,2024-04-06,75,742.5,34.7,1,2
80433,112,4,GroundCo,2024-04-05,2024-04-09,2024-04-10,20,315.0,10.06,0,5
80434,111,1,GroundCo,2024-04-05,2024-04-11,2024-04-08,100,950.0,30.64,1,3
80435,107,2,AirFast,2024-04-05,2024-04-07,2024-04-09,10,38.0,3.21,0,4
80436,102,3,RegionalX,2024-04-05,2024-04-10,2024-04-07,20,32.0,1.12,1,2
80437,104,4,GroundCo,2024-04-05,2024-04-11,2024-04-15,75,33.75,0.89,0,10
80438,113,1,RegionalX,2024-04-05,2024-04-10,2024-04-09,100,295.0,11.97,1,4
80439,101,1,GroundCo,2024-04-06,2024-04-11,2024-04-11,10,12.0,0.36,1,5
80440,110,4,GroundCo,2024-04-06,2024-04-10,2024-04-09,75,618.75,20.46,1,3
80441,111,4,GroundCo,2024-04-06,2024-04-10,2024-04-11,20,190.0,7.78,0,5
80442,113,2,GroundCo,2024-04-06,2024-04-10,2024-04-11,75,221.25,7.6,0,5
80443,109,4,GroundCo,2024-04-06,2024-04-12,2024-04-11,100,1200.0,38.79,1,5
80444,111,1,GroundCo,2024-04-07,2024-04-13,2024-04-12,50,475.0,15.87,1,5
80445,106,1,GroundCo,2024-04-07,2024-04-11,2024-04-10,50,495.0,18.38,1,3
80446,114,1,GroundCo,2024-04-07,2024-04-13,2024-04-12,10,46.0,1.24,1,5
80447,111,1,GroundCo,2024-04-07,2024-04-13,2024-04-16,10,95.0,3.5,0,9
80448,103,4,RegionalX,2024-04-08,2024-04-12,2024-04-12,50,37.5,1.13,1,4
80449,102,1,GroundCo,2024-04-08,2024-04-12,2024-04-11,20,32.0,1.41,1,3
80450,110,2,RegionalX,2024-04-08,2024-04-11,2024-04-11,25,206.25,7.19,1,3
80451,105,3,GroundCo,2024-04-08,2024-04-13,2024-04-12,20,130.0,4.78,1,4
80452,112,2,GroundCo,2024-04-08,2024-04-14,2024-04-13,10,157.5,6.43,1,5
80453,104,3,RegionalX,2024-04-08,2024-04-13,2024-04-11,75,33.75,1.14,1,3
80454,113,4,GroundCo,2024-04-09,2024-04-13,2024-04-12,50,147.5,4.53,1,3
80455,111,4,GroundCo,2024-04-09,2024-04-13,2024-04-13,75,712.5,27.65,1,4
80456,103,2,GroundCo,2024-04-09,2024-04-14,2024-04-16,10,7.5,0.2,0,7
80457,102,1,GroundCo,2024-04-09,2024-04-14,2024-04-13,75,120.0,3.5,1,4
80458,106,3,GroundCo,2024-04-09,2024-04-13,2024-04-12,50,495.0,16.3,1,3
80459,103,3,RegionalX,2024-04-10,2024-04-15,2024-04-13,75,56.25,1.95,1,3
80460,103,3,GroundCo,2024-04-10,2024-04-16,2024-04-13,50,37.5,0.87,1,3
80461,110,3,GroundCo,2024-04-10,2024-04-16,2024-04-18,75,618.75,23.49,0,8
80462,107,4,GroundCo,2024-04-10,2024-04-15,2024-04-14,25,95.0,3.83,1,4
80463,109,2,GroundCo,2024-04-10,2024-04-14,2024-04-18,100,1200.0,53.34,0,8
80464,114,1,RegionalX,2024-04-10,2024-04-15,2024-04-12,10,46.0,1.54,1,2
80465,102,3,GroundCo,2024-04-11,2024-04-15,2024-04-19,40,64.0,2.5,0,8
80466,115,2,GroundCo,2024-04-11,2024-04-17,2024-04-22,50,349.5,13.21,0,11
80467,107,1,RegionalX,2024-04-11,2024-04-16,2024-04-14,100,380.0,17.27,1,3
80468,104,1,RegionalX,2024-04-12,2024-04-17,2024-04-22,20,9.0,0.31,0,10
80469,103,1,GroundCo,2024-04-12,2024-04-18,2024-04-15,20,15.0,0.4,1,3
80470,107,2,GroundCo,2024-04-12,2024-04-17,2024-04-19,10,38.0,1.46,0,7
80471,114,1,GroundCo,2024-04-12,2024-04-17,2024-04-15,40,184.0,6.55,1,3
80472,110,4,GroundCo,2024-04-12,2024-04-18,2024-04-15,25,206.25,8.72,1,3
80473,101,3,GroundCo,2024-04-13,2024-04-18,2024-04-16,40,48.0,1.28,1,3
80474,115,2,GroundCo,2024-04-13,2024-04-17,2024-04-16,10,69.9,1.94,1,3
80475,109,2,GroundCo,2024-04-13,2024-04-17,2024-04-18,40,480.0,16.65,0,5
80476,108,4,GroundCo,2024-04-13,2024-04-18,2024-04-18,25,135.0,5.43,1,5
80477,102,4,RegionalX,2024-04-13,2024-04-16,2024-04-17,40,64.0,2.8,0,4
80478,106,2,GroundCo,2024-04-13,2024-04-17,2024-04-17,25,247.5,9.96,1,4
80479,103,2,AirFast,2024-04-14,2024-04-16,2024-04-15,75,56.25,3.39,1,1
80480,113,2,GroundCo,2024-04-14,2024-04-19,2024-04-19,100,295.0,10.38,1,5
80481,107,2,GroundCo,2024-04-14,2024-04-18,2024-04-18,10,38.0,1.26,1,4
80482,101,3,GroundCo,2024-04-15,2024-04-21,2024-04-19,50,60.0,1.89,1,4
80483,108,1,RegionalX,2024-04-15,2024-04-20,2024-04-19,20,108.0,4.02,1,4
80484,105,1,RegionalX,2024-04-15,2024-04-18,2024-04-18,75,487.5,17.7,1,3
80485,112,1,RegionalX,2024-04-15,2024-04-20,2024-04-19,50,787.5,39.01,1,4
80486,104,1,GroundCo,2024-04-16,2024-04-21,2024-04-23,10,4.5,0.1,0,7
80487,110,2,GroundCo,2024-04-16,2024-04-21,2024-04-20,10,82.5,3.16,1,4
80488,104,2,GroundCo,2024-04-16,2024-04-20,2024-04-21,40,18.0,0.33,0,5
80489,102,3,GroundCo,2024-04-16,2024-04-22,2024-04-20,25,40.0,1.72,1,4
80490,101,1,GroundCo,2024-04-17,2024-04-22,2024-04-21,75,90.0,2.82,1,4
80491,110,1,GroundCo,2024-04-17,2024-04-22,2024-04-21,25,206.25,5.88,1,4
80492,111,1,RegionalX,2024-04-17,2024-04-20,2024-04-21,100,950.0,46.69,0,4
80493,112,3,GroundCo,2024-04-17,2024-04-21,2024-04-20,25,393.75,17.41,1,3
80494,111,1,GroundCo,2024-04-18,2024-04-22,2024-04-22,75,712.5,29.36,1,4
80495,102,3,GroundCo,2024-04-18,2024-04-22,2024-04-21,40,64.0,1.81,1,3
80496,104,4,GroundCo,2024-04-18,2024-04-24,2024-04-27,25,11.25,0.26,0,9
80497,112,1,AirFast,2024-04-18,2024-04-20,2024-04-20,10,157.5,14.06,1,2
80498,110,3,RegionalX,2024-04-19,2024-04-23,2024-04-23,20,165.0,5.71,1,4
80499,112,2,RegionalX,2024-04-19,2024-04-23,2024-04-23,40,630.0,36.0,1,4
80500,103,4,RegionalX,2024-04-19,2024-04-24,2024-04-22,40,30.0,1.1,1,3
80501,104,2,GroundCo,2024-04-19,2024-04-23,2024-04-22,50,22.5,0.62,1,3
80502,109,3,GroundCo,2024-04-20,2024-04-25,2024-04-25,20,240.0,7.74,1,5
80503,104,1,GroundCo,2024-04-20,2024-04-24,2024-04-24,25,11.25,0.32,1,4
80504,105,1,RegionalX,2024-04-20,2024-04-23,2024-04-22,20,130.0,5.9,1,2
80505,111,3,GroundCo,2024-04-20,2024-04-26,2024-04-23,75,712.5,23.35,1,3
80506,110,3,GroundCo,2024-04-20,2024-04-26,2024-04-24,10,82.5,2.5,1,4
80507,105,2,GroundCo,2024-04-20,2024-04-26,2024-04-25,10,65.0,1.79,1,5
80508,111,3,RegionalX,2024-04-21,2024-04-26,2024-04-24,75,712.5,26.46,1,3
80509,105,2,RegionalX,2024-04-21,2024-04-25,2024-04-23,100,650.0,30.58,1,2
80510,107,3,GroundCo,2024-04-21,2024-04-25,2024-04-25,40,152.0,4.28,1,4
80511,114,2,GroundCo,2024-04-21,2024-04-27,2024-04-25,40,184.0,4.54,1,4
80512,103,2,RegionalX,2024-04-21,2024-04-26,2024-04-23,75,56.25,1.57,1,2
80513,104,4,AirFast,2024-04-21,2024-04-22,2024-04-22,40,18.0,0.98,1,1
80514,110,1,GroundCo,2024-04-22,2024-04-26,2024-04-27,10,82.5,3.49,0,5
80515,103,2,RegionalX,2024-04-22,2024-04-25,2024-04-30,25,18.75,0.5,0,8
80516,101,1,GroundCo,2024-04-22,2024-04-27,2024-04-25,100,120.0,3.6,1,3
80517,113,4,RegionalX,2024-04-23,2024-04-27,2024-04-25,25,73.75,2.2,1,2
80518,112,3,RegionalX,2024-04-23,2024-04-26,2024-04-25,10,157.5,7.51,1,2
80519,102,4,GroundCo,2024-04-23,2024-04-27,2024-04-27,20,32.0,0.96,1,4
80520,111,3,GroundCo,2024-04-23,2024-04-28,2024-04-28,75,712.5,28.16,1,5
80521,102,4,GroundCo,2024-04-23,2024-04-27,2024-04-27,10,16.0,0.54,1,4
80522,110,3,GroundCo,2024-04-23,2024-04-27,2024-04-26,10,82.5,2.79,1,3
80523,110,2,RegionalX,2024-04-24,2024-04-29,2024-04-28,20,165.0,8.31,1,4
80524,106,1,GroundCo,2024-04-24,2024-04-30,2024-04-28,40,396.0,16.39,1,4
80525,112,1,RegionalX,2024-04-24,2024-04-27,2024-04-26,100,1575.0,67.21,1,2
80526,107,4,RegionalX,2024-04-24,2024-04-28,2024-04-26,100,380.0,16.33,1,2
80527,112,3,GroundCo,2024-04-24,2024-04-28,2024-04-28,25,393.75,13.67,1,4
80528,107,4,RegionalX,2024-04-25,2024-04-30,2024-04-28,40,152.0,5.21,1,3
80529,111,2,GroundCo,2024-04-25,2024-04-30,2024-04-29,50,475.0,16.53,1,4
80530,114,2,GroundCo,2024-04-25,2024-05-01,2024-04-30,50,230.0,8.32,1,5
80531,113,2,RegionalX,2024-04-25,2024-04-29,2024-04-27,20,59.0,2.09,1,2
80532,108,2,AirFast,2024-04-25,2024-04-27,2024-04-26,10,54.0,3.58,1,1
80533,103,4,GroundCo,2024-04-25,2024-04-29,2024-04-28,100,75.0,1.72,1,3
80534,107,1,RegionalX,2024-04-26,2024-04-30,2024-04-28,40,152.0,6.79,1,2
80535,102,4,RegionalX,2024-04-26,2024-04-29,2024-04-29,100,160.0,5.99,1,3
80536,104,1,GroundCo,2024-04-26,2024-05-01,2024-04-29,100,45.0,1.03,1,3
80537,103,3,GroundCo,2024-04-26,2024-05-01,2024-05-01,75,56.25,1.72,1,5
80538,102,2,GroundCo,2024-04-27,2024-05-01,2024-04-30,75,120.0,4.34,1,3
80539,101,4,RegionalX,2024-04-27,2024-05-01,2024-04-30,75,90.0,4.72,1,3
80540,109,3,RegionalX,2024-04-27,2024-04-30,2024-04-29,40,480.0,23.87,1,2
80541,103,2,GroundCo,2024-04-27,2024-05-01,2024-05-02,10,7.5,0.26,0,5
80542,110,1,RegionalX,2024-04-27,2024-05-01,2024-05-01,40,330.0,13.79,1,4
80543,103,1,RegionalX,2024-04-28,2024-05-02,2024-04-30,75,56.25,1.6,1,2
80544,106,3,GroundCo,2024-04-28,2024-05-02,2024-05-01,25,247.5,7.7,1,3
80545,101,3,GroundCo,2024-04-28,2024-05-04,2024-05-06,20,24.0,0.75,0,8
80546,110,1,RegionalX,2024-04-28,2024-05-02,2024-05-01,100,825.0,29.1,1,3
80547,105,1,AirFast,2024-04-28,2024-04-30,2024-04-30,100,650.0,39.58,1,2
80548,113,4,RegionalX,2024-04-28,2024-05-03,2024-05-01,20,59.0,2.13,1,3
80549,109,2,GroundCo,2024-04-29,2024-05-04,2024-05-02,100,1200.0,42.53,1,3
80550,103,4,GroundCo,2024-04-29,2024-05-03,2024-05-05,75,56.25,1.86,0,6
80551,113,2,RegionalX,2024-04-29,2024-05-04,2024-05-03,20,59.0,2.35,1,4
80552,108,2,GroundCo,2024-04-30,2024-05-06,2024-05-04,25,135.0,3.69,1,4
80553,112,4,GroundCo,2024-04-30,2024-05-06,2024-05-03,50,787.5,30.34,1,3
80554,108,1,RegionalX,2024-04-30,2024-05-04,2024-05-02,20,108.0,4.72,1,2
80555,108,3,GroundCo,2024-04-30,2024-05-04,2024-05-05,25,135.0,4.42,0,5
80556,102,1,GroundCo,2024-04-30,2024-05-05,2024-05-04,100,160.0,7.09,1,4
80557,111,2,AirFast,2024-05-01,2024-05-03,2024-05-02,50,475.0,32.57,1,1
80558,114,2,GroundCo,2024-05-01,2024-05-07,2024-05-10,50,230.0,5.89,0,9
80559,107,4,GroundCo,2024-05-01,2024-05-05,2024-05-06,75,285.0,7.46,0,5
80560,113,2,RegionalX,2024-05-01,2024-05-04,2024-05-03,50,147.5,5.02,1,2
80561,103,4,RegionalX,2024-05-01,2024-05-05,2024-05-05,20,15.0,0.42,1,4
80562,108,4,RegionalX,2024-05-01,2024-05-05,2024-05-03,100,540.0,26.23,1,2
80563,113,4,GroundCo,2024-05-02,2024-05-06,2024-05-07,25,73.75,2.22,0,5
80564,112,4,GroundCo,2024-05-02,2024-05-06,2024-05-06,40,630.0,19.55,1,4
80565,104,3,RegionalX,2024-05-02,2024-05-06,2024-05-05,50,22.5,0.75,1,3
80566,108,2,GroundCo,2024-05-02,2024-05-06,2024-05-10,100,540.0,16.83,0,8
80567,111,2,GroundCo,2024-05-02,2024-05-07,2024-05-06,10,95.0,3.83,1,4
80568,108,4,GroundCo,2024-05-02,2024-05-07,2024-05-05,75,405.0,11.42,1,3
80569,106,3,GroundCo,2024-05-03,2024-05-08,2024-05-08,25,247.5,9.73,1,5
80570,103,4,GroundCo,2024-05-03,2024-05-09,2024-05-06,75,56.25,1.62,1,3
80571,115,2,GroundCo,2024-05-03,2024-05-09,2024-05-07,75,524.25,19.53,1,4
80572,114,3,GroundCo,2024-05-03,2024-05-07,2024-05-07,40,184.0,4.8,1,4
80573,111,4,GroundCo,2024-05-03,2024-05-07,2024-05-09,75,712.5,25.97,0,6
80574,111,1,GroundCo,2024-05-03,2024-05-07,2024-05-08,75,712.5,27.6,0,5
80575,104,3,GroundCo,2024-05-04,2024-05-10,2024-05-07,20,9.0,0.2,1,3
80576,106,1,GroundCo,2024-05-04,2024-05-10,2024-05-07,25,247.5,9.77,1,3
80577,111,4,GroundCo,2024-05-04,2024-05-09,2024-05-08,25,237.5,8.23,1,4
80578,113,3,GroundCo,2024-05-04,2024-05-09,2024-05-07,20,59.0,1.83,1,3
80579,103,4,GroundCo,2024-05-04,2024-05-10,2024-05-08,100,75.0,2.23,1,4
